ed_clean,YES,NO,reported,ad,ed,percentage,passed
61051,0,0,99.00%,61,51,NA,FALSE
61052,0,0,99.00%,61,52,NA,FALSE
61060,1036,616,99.00%,61,60,62.71186440677966,TRUE
61061,1363,974,99.00%,61,61,58.32263585793752,TRUE
61062,1149,922,99.00%,61,62,55.48044422984065,TRUE
61063,1452,1113,99.00%,61,63,56.60818713450292,TRUE
61064,824,555,99.00%,61,64,59.75344452501813,TRUE
61065,1432,880,99.00%,61,65,61.93771626297578,TRUE
61066,1261,941,99.00%,61,66,57.266121707538595,TRUE
61067,1319,837,99.00%,61,67,61.178107606679035,TRUE
61068,1462,1034,99.00%,61,68,58.57371794871795,TRUE
61069,0,0,99.00%,61,69,NA,FALSE
61070,0,0,99.00%,61,70,NA,FALSE
61071,0,0,99.00%,61,71,NA,FALSE
61072,0,0,99.00%,61,72,NA,FALSE
61073,0,0,99.00%,61,73,NA,FALSE
61074,0,0,99.00%,61,74,NA,FALSE
61100,0,6,99.00%,61,100,0,FALSE
61101,0,0,99.00%,61,101,NA,FALSE
61102,0,0,99.00%,61,102,NA,FALSE
61103,0,0,99.00%,61,103,NA,FALSE
61104,0,0,99.00%,61,104,NA,FALSE
61105,0,0,99.00%,61,105,NA,FALSE
61106,0,0,99.00%,61,106,NA,FALSE
61107,0,0,99.00%,61,107,NA,FALSE
61108,0,0,99.00%,61,108,NA,FALSE
61109,0,0,99.00%,61,109,NA,FALSE
61110,0,0,99.00%,61,110,NA,FALSE
61111,0,0,99.00%,61,111,NA,FALSE
61112,0,0,99.00%,61,112,NA,FALSE
61113,0,0,99.00%,61,113,NA,FALSE
61114,0,0,99.00%,61,114,NA,FALSE
62001,333,2070,99.00%,62,1,13.857677902621724,FALSE
62002,359,2250,99.00%,62,2,13.760061326178613,FALSE
62003,473,1863,99.00%,62,3,20.248287671232877,FALSE
62004,421,1731,99.00%,62,4,19.563197026022305,FALSE
62005,362,1941,99.00%,62,5,15.718627876682586,FALSE
62006,371,1720,99.00%,62,6,17.742706838833094,FALSE
62007,451,1923,99.00%,62,7,18.997472620050548,FALSE
62008,474,1749,99.00%,62,8,21.3225371120108,FALSE
62009,489,2034,99.00%,62,9,19.381688466111772,FALSE
62010,546,1769,99.00%,62,10,23.585313174946005,FALSE
62011,575,1498,99.00%,62,11,27.737578388808494,FALSE
62012,496,1776,99.00%,62,12,21.830985915492956,FALSE
62013,508,1898,99.00%,62,13,21.11388196176226,FALSE
62014,425,1899,99.00%,62,14,18.287435456110153,FALSE
62015,489,2002,99.00%,62,15,19.63067041348856,FALSE
62016,516,2020,99.00%,62,16,20.347003154574132,FALSE
62017,445,1772,99.00%,62,17,20.07216959855661,FALSE
62018,435,1970,99.00%,62,18,18.08731808731809,FALSE
62019,461,1969,99.00%,62,19,18.97119341563786,FALSE
62020,512,1908,99.00%,62,20,21.15702479338843,FALSE
62021,517,2038,99.00%,62,21,20.234833659491194,FALSE
62022,504,1710,91.67%,62,22,22.76422764227642,FALSE
62023,549,1728,91.67%,62,23,24.110671936758894,FALSE
62024,601,1622,99.00%,62,24,27.035537561853353,FALSE
62025,584,1606,91.67%,62,25,26.666666666666668,FALSE
62026,556,1583,91.67%,62,26,25.993454885460494,FALSE
62027,564,1808,99.00%,62,27,23.77740303541315,FALSE
62028,543,1517,99.00%,62,28,26.359223300970875,FALSE
62029,640,1759,99.00%,62,29,26.677782409337226,FALSE
62030,537,1348,99.00%,62,30,28.488063660477454,FALSE
62031,660,1769,99.00%,62,31,27.171675586661177,FALSE
62032,587,1519,99.00%,62,32,27.872744539411205,FALSE
62033,465,1554,99.00%,62,33,23.031203566121842,FALSE
62034,522,1765,99.00%,62,34,22.824661128115434,FALSE
62035,144,584,99.00%,62,35,19.78021978021978,FALSE
62036,465,1764,99.00%,62,36,20.861372812920592,FALSE
62037,452,1407,99.00%,62,37,24.314147391070467,FALSE
62038,528,1764,99.00%,62,38,23.036649214659686,FALSE
62039,362,1468,99.00%,62,39,19.78142076502732,FALSE
62040,385,1636,99.00%,62,40,19.04997525977239,FALSE
62041,429,1952,99.00%,62,41,18.017639647207055,FALSE
62042,442,1918,99.00%,62,42,18.728813559322035,FALSE
62043,490,1972,99.00%,62,43,19.90251827782291,FALSE
62044,626,920,99.00%,62,44,40.49159120310479,FALSE
62045,555,1497,99.00%,62,45,27.046783625730995,FALSE
62046,548,1796,91.67%,62,46,23.378839590443686,FALSE
62047,602,1185,99.00%,62,47,33.687744823726916,FALSE
62048,486,1659,91.67%,62,48,22.657342657342657,FALSE
62049,579,1556,99.00%,62,49,27.11943793911007,FALSE
62050,619,1555,99.00%,62,50,28.472861085556577,FALSE
62051,495,1593,99.00%,62,51,23.70689655172414,FALSE
62052,531,1437,99.00%,62,52,26.981707317073173,FALSE
62053,525,1565,99.00%,62,53,25.11961722488038,FALSE
62054,566,1393,99.00%,62,54,28.89229198570699,FALSE
62055,611,1427,99.00%,62,55,29.980372914622176,FALSE
62056,661,1201,99.00%,62,56,35.49946294307196,FALSE
62057,255,692,99.00%,62,57,26.927138331573392,FALSE
62058,266,754,99.00%,62,58,26.078431372549023,FALSE
62059,427,1946,99.00%,62,59,17.99410029498525,FALSE
62060,531,1854,99.00%,62,60,22.264150943396228,FALSE
62061,467,1319,99.00%,62,61,26.1478163493841,FALSE
62062,358,1743,99.00%,62,62,17.03950499762018,FALSE
62063,0,0,99.00%,62,63,NA,FALSE
62064,0,0,99.00%,62,64,NA,FALSE
62065,0,0,99.00%,62,65,NA,FALSE
63001,699,351,99.00%,63,1,66.57142857142857,TRUE
63002,632,478,99.00%,63,2,56.93693693693693,TRUE
63003,509,489,99.00%,63,3,51.00200400801603,TRUE
63004,682,800,99.00%,63,4,46.01889338731444,FALSE
63005,610,559,99.00%,63,5,52.18135158254918,TRUE
63006,729,1030,99.00%,63,6,41.44400227401933,FALSE
63007,426,808,99.00%,63,7,34.52188006482982,FALSE
63008,255,334,99.00%,63,8,43.2937181663837,FALSE
63009,175,250,99.00%,63,9,41.17647058823529,FALSE
63010,697,776,99.00%,63,10,47.3183978275628,FALSE
63011,525,922,99.00%,63,11,36.281962681409816,FALSE
63012,596,726,99.00%,63,12,45.08320726172466,FALSE
63013,368,500,99.00%,63,13,42.3963133640553,FALSE
63014,694,1318,99.00%,63,14,34.493041749502986,FALSE
63015,544,1135,99.00%,63,15,32.40023823704586,FALSE
63016,800,1254,99.00%,63,16,38.948393378773126,FALSE
63017,561,1746,99.00%,63,17,24.317295188556567,FALSE
63018,668,1761,99.00%,63,18,27.50102923013586,FALSE
63019,219,463,87.50%,63,19,32.111436950146626,FALSE
63020,383,744,99.00%,63,20,33.984028393966284,FALSE
63021,438,856,87.50%,63,21,33.84853168469861,FALSE
63022,327,120,99.00%,63,22,73.15436241610739,TRUE
63023,412,502,90.91%,63,23,45.076586433260395,FALSE
63024,905,952,99.00%,63,24,48.73451803984922,FALSE
63025,368,925,90.91%,63,25,28.46094354215004,FALSE
63026,464,1081,90.91%,63,26,30.032362459546924,FALSE
63027,486,1016,99.00%,63,27,32.35685752330226,FALSE
63028,735,1562,99.00%,63,28,31.99825859817153,FALSE
63029,616,1607,87.50%,63,29,27.710301394511923,FALSE
63030,543,1650,99.00%,63,30,24.76060191518468,FALSE
63031,634,1777,99.00%,63,31,26.296142679386147,FALSE
63032,634,1794,99.00%,63,32,26.112026359143325,FALSE
63033,395,960,99.00%,63,33,29.15129151291513,FALSE
63034,737,1006,99.00%,63,34,42.28341939185313,FALSE
63035,757,1351,99.00%,63,35,35.91081593927894,FALSE
63036,768,342,99.00%,63,36,69.1891891891892,TRUE
63037,795,368,99.00%,63,37,68.35769561478934,TRUE
63038,325,138,99.00%,63,38,70.19438444924407,TRUE
63039,665,392,99.00%,63,39,62.913907284768214,TRUE
63040,675,509,90.00%,63,40,57.01013513513513,TRUE
63041,982,579,90.00%,63,41,62.90839205637412,TRUE
63042,646,729,90.00%,63,42,46.98181818181818,FALSE
63043,747,688,90.00%,63,43,52.05574912891986,TRUE
63044,627,1047,99.00%,63,44,37.45519713261648,FALSE
63045,630,994,99.00%,63,45,38.793103448275865,FALSE
63046,613,906,99.00%,63,46,40.355497037524685,FALSE
63047,568,745,99.00%,63,47,43.25971058644326,FALSE
63048,540,742,99.00%,63,48,42.12168486739469,FALSE
63049,507,732,99.00%,63,49,40.92009685230024,FALSE
63050,22,74,99.00%,63,50,22.916666666666664,FALSE
63051,612,1313,99.00%,63,51,31.792207792207794,FALSE
63052,753,1355,99.00%,63,52,35.72106261859583,FALSE
63053,724,607,99.00%,63,53,54.395191585274226,TRUE
63054,580,1130,99.00%,63,54,33.91812865497076,FALSE
63055,459,1156,99.00%,63,55,28.421052631578945,FALSE
63056,693,1081,99.00%,63,56,39.06426155580609,FALSE
63057,582,961,99.00%,63,57,37.718729747245625,FALSE
63058,476,832,99.00%,63,58,36.391437308868504,FALSE
63059,536,1044,90.91%,63,59,33.92405063291139,FALSE
63060,473,1377,90.91%,63,60,25.56756756756757,FALSE
63061,657,1139,99.00%,63,61,36.58129175946548,FALSE
63062,445,798,99.00%,63,62,35.80048270313757,FALSE
63063,369,799,99.00%,63,63,31.59246575342466,FALSE
63064,390,861,99.00%,63,64,31.17505995203837,FALSE
63065,230,710,99.00%,63,65,24.46808510638298,FALSE
63066,370,577,90.91%,63,66,39.070749736008445,FALSE
63067,557,655,99.00%,63,67,45.95709570957096,FALSE
63068,381,712,99.00%,63,68,34.85818847209515,FALSE
63069,809,1570,99.00%,63,69,34.00588482555696,FALSE
63070,0,0,99.00%,63,70,NA,FALSE
63071,0,0,99.00%,63,71,NA,FALSE
63072,0,0,99.00%,63,72,NA,FALSE
63073,0,0,99.00%,63,73,NA,FALSE
63074,0,0,99.00%,63,74,NA,FALSE
63075,0,0,99.00%,63,75,NA,FALSE
63076,0,0,99.00%,63,76,NA,FALSE
64001,569,1623,99.00%,64,1,25.95802919708029,FALSE
64002,450,1837,99.00%,64,2,19.676432006996063,FALSE
64003,571,2119,99.00%,64,3,21.226765799256505,FALSE
64004,488,1357,99.00%,64,4,26.44986449864499,FALSE
64005,553,1926,99.00%,64,5,22.307382008874548,FALSE
64006,538,1740,99.00%,64,6,23.617208077260756,FALSE
64007,578,1523,99.00%,64,7,27.510709186101856,FALSE
64008,574,1607,99.00%,64,8,26.31820265933058,FALSE
64009,451,2015,99.00%,64,9,18.288726682887265,FALSE
64010,488,1407,99.00%,64,10,25.75197889182058,FALSE
64011,591,1296,99.00%,64,11,31.319554848966614,FALSE
64012,712,786,99.00%,64,12,47.53004005340454,FALSE
64013,593,1280,99.00%,64,13,31.66043780032034,FALSE
64014,592,1228,99.00%,64,14,32.527472527472526,FALSE
64015,569,1671,99.00%,64,15,25.40178571428571,FALSE
64016,612,1705,99.00%,64,16,26.413465688390158,FALSE
64017,680,1572,99.00%,64,17,30.19538188277087,FALSE
64018,637,1722,99.00%,64,18,27.002967359050444,FALSE
64019,302,733,99.00%,64,19,29.178743961352655,FALSE
64020,23,58,99.00%,64,20,28.39506172839506,FALSE
64021,677,1557,99.00%,64,21,30.304386750223816,FALSE
64022,563,1372,99.00%,64,22,29.09560723514212,FALSE
64023,598,887,99.00%,64,23,40.26936026936027,FALSE
64024,558,1637,99.00%,64,24,25.42141230068337,FALSE
64025,443,1145,99.00%,64,25,27.896725440806048,FALSE
64026,397,267,99.00%,64,26,59.78915662650602,TRUE
64027,547,994,99.00%,64,27,35.49643088903309,FALSE
64028,618,1021,99.00%,64,28,37.705918242831,FALSE
64029,668,1202,99.00%,64,29,35.721925133689844,FALSE
64030,285,544,99.00%,64,30,34.37876960193004,FALSE
64031,584,1041,99.00%,64,31,35.93846153846154,FALSE
64032,579,1147,99.00%,64,32,33.54577056778679,FALSE
64033,559,862,99.00%,64,33,39.33849401829698,FALSE
64034,578,1193,99.00%,64,34,32.6369282891022,FALSE
64035,434,893,99.00%,64,35,32.705350414468725,FALSE
64036,503,1126,99.00%,64,36,30.87783916513198,FALSE
64037,634,1471,99.00%,64,37,30.1187648456057,FALSE
64038,381,945,99.00%,64,38,28.733031674208142,FALSE
64039,546,1546,99.00%,64,39,26.099426386233272,FALSE
64040,480,399,99.00%,64,40,54.60750853242321,TRUE
64041,600,1003,99.00%,64,41,37.42981908920773,FALSE
64042,493,882,99.00%,64,42,35.85454545454546,FALSE
64043,604,1158,99.00%,64,43,34.27922814982974,FALSE
64044,602,926,99.00%,64,44,39.397905759162306,FALSE
64045,738,1133,99.00%,64,45,39.444147514698024,FALSE
64046,595,496,99.00%,64,46,54.53712190650779,TRUE
64047,376,642,99.00%,64,47,36.93516699410609,FALSE
64048,376,708,99.00%,64,48,34.686346863468636,FALSE
64049,486,927,99.00%,64,49,34.394904458598724,FALSE
64050,267,529,99.00%,64,50,33.54271356783919,FALSE
64051,93,98,99.00%,64,51,48.69109947643979,FALSE
64052,0,0,99.00%,64,52,NA,FALSE
64053,0,0,99.00%,64,53,NA,FALSE
64054,0,0,99.00%,64,54,NA,FALSE
64055,0,0,99.00%,64,55,NA,FALSE
64056,0,0,99.00%,64,56,NA,FALSE
64057,0,0,99.00%,64,57,NA,FALSE
64058,0,0,99.00%,64,58,NA,FALSE
64059,0,0,99.00%,64,59,NA,FALSE
64060,0,0,99.00%,64,60,NA,FALSE
64061,0,0,99.00%,64,61,NA,FALSE
64075,908,908,99.00%,64,75,50,FALSE
64076,291,334,99.00%,64,76,46.56,FALSE
64077,1023,737,99.00%,64,77,58.12500000000001,TRUE
64078,674,576,99.00%,64,78,53.92,TRUE
64079,622,682,99.00%,64,79,47.69938650306749,FALSE
64080,1011,881,99.00%,64,80,53.43551797040169,TRUE
64081,1164,1224,99.00%,64,81,48.743718592964825,FALSE
64082,977,1246,99.00%,64,82,43.94961763382816,FALSE
64083,984,1289,99.00%,64,83,43.29080510338759,FALSE
64084,554,1262,99.00%,64,84,30.506607929515418,FALSE
64085,460,760,99.00%,64,85,37.704918032786885,FALSE
64086,513,1094,99.00%,64,86,31.922837585563162,FALSE
64087,367,358,99.00%,64,87,50.62068965517241,TRUE
64088,0,0,99.00%,64,88,NA,FALSE
64089,0,0,99.00%,64,89,NA,FALSE
64090,0,0,99.00%,64,90,NA,FALSE
65001,1466,898,99.00%,65,1,62.01353637901861,TRUE
65002,1275,715,99.00%,65,2,64.07035175879398,TRUE
65003,1393,1077,99.00%,65,3,56.396761133603235,TRUE
65004,1286,798,99.00%,65,4,61.70825335892515,TRUE
65005,1155,655,99.00%,65,5,63.812154696132595,TRUE
65006,1208,632,99.00%,65,6,65.65217391304347,TRUE
65007,1073,1207,99.00%,65,7,47.06140350877193,FALSE
65008,721,899,99.00%,65,8,44.50617283950618,FALSE
65009,1452,828,99.00%,65,9,63.68421052631579,TRUE
65010,1135,628,99.00%,65,10,64.37889960294952,TRUE
65011,603,348,99.00%,65,11,63.40694006309149,TRUE
65012,381,171,99.00%,65,12,69.02173913043478,TRUE
65013,795,428,99.00%,65,13,65.00408830744072,TRUE
65014,374,226,99.00%,65,14,62.33333333333333,TRUE
65015,507,417,99.00%,65,15,54.87012987012987,TRUE
65016,348,398,99.00%,65,16,46.64879356568365,FALSE
65017,583,529,99.00%,65,17,52.42805755395683,TRUE
65018,551,318,99.00%,65,18,63.40621403912543,TRUE
65019,771,679,99.00%,65,19,53.172413793103445,TRUE
65020,573,500,99.00%,65,20,53.40167753960857,TRUE
65021,698,555,99.00%,65,21,55.70630486831604,TRUE
65022,529,312,99.00%,65,22,62.9013079667063,TRUE
65023,610,309,99.00%,65,23,66.37649619151252,TRUE
65024,325,226,99.00%,65,24,58.98366606170599,TRUE
65025,496,336,99.00%,65,25,59.61538461538461,TRUE
65026,807,694,99.00%,65,26,53.76415722851432,TRUE
65027,651,348,99.00%,65,27,65.16516516516516,TRUE
65028,1037,1045,99.00%,65,28,49.80787704130643,FALSE
65029,1292,1351,99.00%,65,29,48.88384411653424,FALSE
65030,496,314,99.00%,65,30,61.23456790123457,TRUE
65031,875,796,99.00%,65,31,52.36385397965291,TRUE
65032,884,729,99.00%,65,32,54.80471171729696,TRUE
65033,1336,880,99.00%,65,33,60.28880866425993,TRUE
65034,590,344,99.00%,65,34,63.16916488222698,TRUE
65035,1237,733,99.00%,65,35,62.79187817258883,TRUE
65036,489,369,99.00%,65,36,56.993006993006986,TRUE
65037,118,195,99.00%,65,37,37.69968051118211,FALSE
65038,333,248,99.00%,65,38,57.31497418244407,TRUE
65039,331,226,99.00%,65,39,59.42549371633752,TRUE
65040,1201,718,99.00%,65,40,62.58467952058364,TRUE
65041,1025,542,99.00%,65,41,65.41161455009572,TRUE
65042,704,488,99.00%,65,42,59.06040268456376,TRUE
65043,828,669,99.00%,65,43,55.31062124248497,TRUE
65044,929,687,99.00%,65,44,57.48762376237624,TRUE
65045,922,649,99.00%,65,45,58.688733290897524,TRUE
65046,978,1197,99.00%,65,46,44.96551724137931,FALSE
65047,534,294,99.00%,65,47,64.4927536231884,TRUE
65048,377,191,99.00%,65,48,66.37323943661971,TRUE
65049,1046,724,99.00%,65,49,59.09604519774011,TRUE
65050,846,554,99.00%,65,50,60.42857142857143,TRUE
65051,666,594,99.00%,65,51,52.85714285714286,TRUE
65052,780,575,99.00%,65,52,57.564575645756456,TRUE
65053,741,501,99.00%,65,53,59.66183574879227,TRUE
65054,671,445,99.00%,65,54,60.12544802867383,TRUE
65055,588,343,99.00%,65,55,63.1578947368421,TRUE
65056,454,345,99.00%,65,56,56.82102628285357,TRUE
65057,1580,1005,99.00%,65,57,61.12185686653772,TRUE
65058,1015,616,99.00%,65,58,62.231759656652365,TRUE
65059,1045,671,99.00%,65,59,60.89743589743589,TRUE
65060,1084,613,99.00%,65,60,63.877430760165,TRUE
65061,614,289,99.00%,65,61,67.99557032115172,TRUE
65062,606,363,99.00%,65,62,62.538699690402474,TRUE
65063,607,347,99.00%,65,63,63.62683438155137,TRUE
65064,1116,743,99.00%,65,64,60.0322754168908,TRUE
65065,423,208,99.00%,65,65,67.0364500792393,TRUE
65066,507,226,99.00%,65,66,69.16780354706685,TRUE
65067,470,480,99.00%,65,67,49.473684210526315,FALSE
65068,0,0,99.00%,65,68,NA,FALSE
65069,0,0,99.00%,65,69,NA,FALSE
65070,0,0,99.00%,65,70,NA,FALSE
65071,0,0,99.00%,65,71,NA,FALSE
66001,3,3,99.00%,66,1,50,FALSE
66002,1068,702,99.00%,66,2,60.33898305084746,TRUE
66003,879,661,99.00%,66,3,57.07792207792208,TRUE
66004,1434,1114,99.00%,66,4,56.27943485086342,TRUE
66005,919,726,99.00%,66,5,55.866261398176285,TRUE
66006,1161,1033,99.00%,66,6,52.91704649042844,TRUE
66007,1043,838,99.00%,66,7,55.44922913343966,TRUE
66008,1068,997,99.00%,66,8,51.719128329297824,TRUE
66009,832,1013,99.00%,66,9,45.09485094850948,FALSE
66010,991,899,99.00%,66,10,52.43386243386243,TRUE
66011,1063,925,99.00%,66,11,53.47082494969819,TRUE
66012,1419,1155,99.00%,66,12,55.12820512820513,TRUE
66013,788,540,99.00%,66,13,59.337349397590366,TRUE
66014,1164,837,99.00%,66,14,58.17091454272864,TRUE
66015,1239,960,99.00%,66,15,56.34379263301501,TRUE
66016,1370,1233,99.00%,66,16,52.63157894736842,TRUE
66017,852,768,99.00%,66,17,52.59259259259259,TRUE
66018,1080,770,99.00%,66,18,58.37837837837838,TRUE
66019,1275,1015,99.00%,66,19,55.67685589519651,TRUE
66020,920,861,99.00%,66,20,51.65637282425604,TRUE
66021,1159,1045,99.00%,66,21,52.58620689655172,TRUE
66022,80,108,99.00%,66,22,42.5531914893617,FALSE
66023,1215,1126,99.00%,66,23,51.90089705254165,TRUE
66024,1107,1062,99.00%,66,24,51.037344398340245,TRUE
66025,1447,1019,99.00%,66,25,58.678021086780205,TRUE
66026,1032,783,99.00%,66,26,56.85950413223141,TRUE
66027,762,547,99.00%,66,27,58.21237585943469,TRUE
66028,994,956,99.00%,66,28,50.97435897435898,TRUE
66029,923,724,99.00%,66,29,56.04128718882817,TRUE
66030,640,533,99.00%,66,30,54.5609548167093,TRUE
66031,1040,878,99.00%,66,31,54.223149113660064,TRUE
66032,1190,1046,99.00%,66,32,53.220035778175315,TRUE
66033,871,786,99.00%,66,33,52.56487628243814,TRUE
66034,913,638,99.00%,66,34,58.86524822695035,TRUE
66035,1219,872,99.00%,66,35,58.29746532759445,TRUE
66036,1373,1013,99.00%,66,36,57.54400670578374,TRUE
66037,1181,1154,99.00%,66,37,50.57815845824412,TRUE
66038,1190,1026,99.00%,66,38,53.70036101083032,TRUE
66039,339,306,99.00%,66,39,52.55813953488372,TRUE
66040,800,520,99.00%,66,40,60.60606060606061,TRUE
66041,1160,917,99.00%,66,41,55.84978334135773,TRUE
66042,1364,944,99.00%,66,42,59.09878682842288,TRUE
66043,1037,505,99.00%,66,43,67.25032425421531,TRUE
66044,1252,758,99.00%,66,44,62.28855721393035,TRUE
66045,1163,788,99.00%,66,45,59.610456176319836,TRUE
66046,609,406,99.00%,66,46,60,TRUE
66047,1134,887,99.00%,66,47,56.11083621969322,TRUE
66048,1195,889,99.00%,66,48,57.341650671785025,TRUE
66049,1431,994,99.00%,66,49,59.01030927835051,TRUE
66050,1259,935,99.00%,66,50,57.383773928897,TRUE
66051,1459,1059,99.00%,66,51,57.942811755361404,TRUE
66052,739,469,99.00%,66,52,61.175496688741724,TRUE
66053,823,658,99.00%,66,53,55.57056043214045,TRUE
66054,1156,691,99.00%,66,54,62.587980508933406,TRUE
66055,735,705,99.00%,66,55,51.041666666666664,TRUE
66056,1183,570,99.00%,66,56,67.48431260695949,TRUE
66057,1346,758,99.00%,66,57,63.973384030418245,TRUE
66058,1048,953,99.00%,66,58,52.37381309345327,TRUE
66059,631,705,99.00%,66,59,47.23053892215569,FALSE
66060,698,788,99.00%,66,60,46.97173620457604,FALSE
66061,691,845,99.00%,66,61,44.98697916666667,FALSE
66062,13,15,99.00%,66,62,46.42857142857143,FALSE
66063,1025,696,99.00%,66,63,59.55839628123184,TRUE
66064,1259,906,99.00%,66,64,58.15242494226328,TRUE
66065,725,829,99.00%,66,65,46.653796653796654,FALSE
66066,1596,1028,99.00%,66,66,60.82317073170732,TRUE
66067,1648,1035,99.00%,66,67,61.42377935147223,TRUE
66068,1380,1037,99.00%,66,68,57.09557302441043,TRUE
66069,1110,839,99.00%,66,69,56.952283222165214,TRUE
66070,1122,942,99.00%,66,70,54.360465116279066,TRUE
66071,1132,977,99.00%,66,71,53.67472735893789,TRUE
66072,644,372,99.00%,66,72,63.38582677165354,TRUE
66073,1297,978,99.00%,66,73,57.01098901098901,TRUE
66074,230,70,99.00%,66,74,76.66666666666667,TRUE
66075,0,0,99.00%,66,75,NA,FALSE
66076,0,0,99.00%,66,76,NA,FALSE
66077,0,0,99.00%,66,77,NA,FALSE
66078,0,0,99.00%,66,78,NA,FALSE
67001,1397,689,92.31%,67,1,66.97027804410355,TRUE
67002,831,460,92.31%,67,2,64.36870642912471,TRUE
67003,1360,759,90.91%,67,3,64.18121755545069,TRUE
67004,1286,817,90.91%,67,4,61.15073704232049,TRUE
67005,1532,866,90.91%,67,5,63.88657214345288,TRUE
67006,270,199,92.86%,67,6,57.56929637526652,TRUE
67007,1539,886,85.71%,67,7,63.4639175257732,TRUE
67008,1403,919,85.71%,67,8,60.42204995693368,TRUE
67009,1175,623,92.86%,67,9,65.3503893214683,TRUE
67010,1363,731,85.71%,67,10,65.09073543457498,TRUE
67011,1282,844,88.89%,67,11,60.30103480714958,TRUE
67012,1612,1035,88.89%,67,12,60.89913109180204,TRUE
67013,1436,859,88.89%,67,13,62.570806100217865,TRUE
67014,1100,627,88.89%,67,14,63.69426751592356,TRUE
67015,1110,789,88.89%,67,15,58.451816745655606,TRUE
67016,1565,999,90.00%,67,16,61.037441497659906,TRUE
67017,1440,848,90.00%,67,17,62.93706293706294,TRUE
67018,1525,839,90.00%,67,18,64.5093062605753,TRUE
67019,1597,999,99.00%,67,19,61.51771956856703,TRUE
67020,1656,886,99.00%,67,20,65.14555468135327,TRUE
67021,1343,966,99.00%,67,21,58.16370723256821,TRUE
67022,1387,774,99.00%,67,22,64.18324849606664,TRUE
67023,642,377,99.00%,67,23,63.00294406280668,TRUE
67024,1472,863,90.00%,67,24,63.0406852248394,TRUE
67025,1158,671,99.00%,67,25,63.31328594860579,TRUE
67026,1839,1191,99.00%,67,26,60.69306930693069,TRUE
67027,1013,654,99.00%,67,27,60.76784643071386,TRUE
67028,1054,674,99.00%,67,28,60.995370370370374,TRUE
67029,1009,622,99.00%,67,29,61.8638871857756,TRUE
67030,1583,1146,99.00%,67,30,58.00659582264566,TRUE
67031,868,562,99.00%,67,31,60.69930069930069,TRUE
67032,1280,857,99.00%,67,32,59.89705194197473,TRUE
67033,1110,674,99.00%,67,33,62.21973094170403,TRUE
67034,1474,969,90.00%,67,34,60.33565288579615,TRUE
67035,1261,808,99.00%,67,35,60.94731754470759,TRUE
67036,1668,977,88.89%,67,36,63.06238185255199,TRUE
67037,1801,1114,88.89%,67,37,61.78387650085764,TRUE
67038,1972,1277,99.00%,67,38,60.69559864573715,TRUE
